,id,frase,emotion
521,32,"
A importância de valorizar a família


                                    Valorize sua família. O maior erro que você pode cometer é ignorar aqueles que lhe deram teto, afeto e lhe ensinaram tudo que sabe. Ao contrário de outros amores, o amor da família é incondicional e será impossível encontrar outro tão genuíno como esse.

É verdade que às vezes membros da família nos desiludem, mas não existe perfeição em nenhum lugar. Ame seus familiares com seus defeitos e virtudes e acredite que eles também farão o mesmo por você. 


",proibido
522,15,"Sonhe muito, viaje sempre e nunca, mas nunca desista dos seus sonhos!",bonitas
523,399,"
O Nascimento na Vida de um Pai


                                    O nascimento de um filho ou filha é sempre um momento inesquecível na vida de um pai. Em breve você estará com seu neném no colo e tenho certeza que a felicidade estará no seu rosto e coração. 

Prepare-se para acordar de madrugada e para adormecer ao longo do dia. Mas esteja pronto também para conhecer um amor maior do que a própria existência. Seu bebê será o foco da sua vida.                                


",pai
524,438,"
Ninguém vive só


                                    Ninguém vive só, é a lei do universo do amor, da amizade e é para você que presto esta homenagem. São incontáveis as vezes que precisei de sua ajuda, do seu apoio e na maioria tive a sua presença.

Quisera ter podido ser útil quando de mim precisou e se assim não foi, por favor me perdoe. Já ouviu dizer que um amigo é como um tesouro? Para mim sim, e hoje eu sei o valor que você tem para mim, o quanto preciso da sua amizade e que não construímos nada da noite para o dia. 

Agradeço-lhe por me ter cativado com a sua maneira simples, com seu jeito sincero e tão amigo. Parabéns, este dia é todo para você! Obrigada pela sua amizade... Feliz Dia do Amigo!                                


",agradecimento
525,320,"Vou tomar as rédeas do destino e transformá-lo no que eu sempre quis, começando pelo que é mais importante para mim: você. Quer namorar comigo?",reflexao
526,195,"
Lutar com Motivação e Otimismo


                                    Não tema o fracasso; tenha medo sim de não lutar por aquilo que acredita.                                


",otimismo
527,115,"
A Você


                                    Quando sentir vontade de chorar, me chame, que eu venho chorar com você. Quando sentir vontade de sorrir, me avise, que eu venho para sorrirmos juntos. Quando sentir vontade de amar, me chame, que eu venho amar você.

Quando você sentir que tudo está acabado, me chame, que eu venho te ajudar a reconstruir. Quando você achar que o mundo está grande demais para tua tristeza, me chame, que eu faço ele pequeno para tua felicidade.

Quando você precisar de companhia, naqueles dias nublados e tristes, ou nos dias lindos e ensolarados, me avise, que eu venho te fazer companhia. Quando você estiver precisando ouvir alguém dizer ""Te Amo"", me avise, que eu venho dizer a você a qualquer hora.

E quando você não precisar mais de mim, me diga, pois o meu amor por você é imenso, mas mesmo assim eu simplesmente irei embora.                                


",amor
528,118,"
Para a pessoa que me acolheu e hoje chamo de pai


                                    Hoje é um dia especial para você, mas é ainda mais significativo para mim, pois hoje é dia dos pais e, se não fosse por você ter me acolhido, nunca poderia comemorar este dia.

Você me deu muito mais que um lar, me mostrou o que é fazer parte de uma família e ter o apoio e o carinho de seus integrantes.

Ser pai é muito mais que dividir o mesmo sangue com um filho, é estar presentes em todas as fases, comemorando as vitórias e lamentando as derrotas, sempre juntos para seja lá o que vier. E é isso que eu vejo quando olho para você: um pai de verdade!

Você é tudo que eu sempre quis ter em um pai e muito mais! Feliz dia dos pais!                                


",mensagens pais
529,25,O dia de hoje faz com que todos os problemas desapareçam. Boa sexta-feira!,feira
530,64,"Foco, força e fé geram verdadeira motivação para que nada nos faça desistir dos nossos maiores sonhos.",legais
531,17,"Qualquer obstáculo, com Deus, torna-se um grão de areia.",deus
532,155,A vida é mais doce para quem carrega amor no coração.,autoajuda
533,97,"
Oração de reconciliação


                                    Enquanto espero a culpa passar
Pune-se o corpo e a alma chora
Quero seu perdão e da mesma forma
Nossa reconciliação.
Quero que o tempo leve o que passou
E que o tempo traga o que virá.
Quero que você me perdoe,
Pois se Deus nos perdoa os pecados
A Ele não devemos seguir o exemplo?
Pense nisso, pense em mim
Pense em nós e no que vivemos
Olhe seu coração, olhe sua alma
Veja como nosso amor 
Ainda comanda nossas vidas.
Venha juntar seu coração ao meu
Como antes, como sempre, como deve ser
Em amor sincero e eterno
Em reconciliação e perdão puros.
Pois eu te amo, hoje e para sempre!                                


",amor
534,74,Ser pai é um privilégio,mensagens pais
535,151,"Vivo no mundo da lua, lá é mais fácil pensar em você.",reflexao
536,21,"
Você é especial e eu amo você


                                    Deve ser maravilhoso quando você se olha no espelho, quando toma consciência de quem você é. Pois imagino que a sensação de ser a pessoa mais especial do mundo deve ser incrível!

Você é a pessoa mais maravilhosa que existe, e por isso e por tudo resto, eu amo você além do que as palavras podem dizer. 

Pois não é possível descrever emoções tão grandiosas, e apenas posso dizer que eu amo você!                                


",declaracao amor
537,473,"
Este trabalho não estaria aqui se não fosse por vocês


                                    Se hoje estou aqui, finalizando uma etapa de vida, é porque Deus quis assim e por isso agradeço por tudo que tenho e por tudo que Ele me concedeu.

Este trabalho é fruto de muito empenho e muita dedicação, mas este esforço não foi só meu.

Agradeço esta instituição de ensino que me deu os meios necessários para que hoje, eu concluísse esta monografia.

Agradeço minha família que me apoiou sempre, que me incentivou, que acreditou em mim quando nem eu acreditava. Vocês são tudo para mim.

Dedico este trabalho a todos que estiveram ao meu lado, nos momentos difíceis e nas horas de celebração. Não teria conseguido sem vocês!                                


",agradecimento
538,53,Tudo o que você pode imaginar é real.,inspiradoras
539,51,"A gente só tem uma segunda-feira na semana. Então, faça dela um bom lugar, atraia o bem e seja bom com as pessoas.",semana
540,0,"Se perdeu, procure. Se é seu, segure. Se estiver mal, se cure. Se é verdade, jure.",legais
541,468,"Os meus dias são mais bonitos quando posso dividi-los com você, meu amor. Tenha uma ótima tarde!",romanticas
542,178,"
Saudade de amigos


                                    E aí? Tudo bem com vocês? Espero que sim, aliás, estou aqui torcendo para que tudo esteja muito bem. Amizade é isso! É desejar o bem dos amigos e vocês são amigos mesmo. São meus melhores amigos. A coisa menos boa é que vocês estão muito distantes e isso faz com que a saudade invada alguns momentos dos meus dias, confesso. Vocês estão fazendo falta, sabe? 

Contudo, o mais importante é que todo mundo esteja bem e feliz. Isso é que importa verdadeiramente. Tudo o resto é alguma saudade, mas nada que não possamos dar a volta por cima. Além disso daqui a pouco vocês regressam e estaremos juntos para colocar a conversa em dia. É que isto tem sido bem monótono sem companhia de vocês. Voltem rápido e bem!
Forte abraço.                                


",saudades
543,11,"Tem gente que chega e faz seu dia clarear, tem gente que chega e ilumina sua vida inteira.",carinho
544,428,"
Volte rápido, amor da minha vida

 


                                    Morro de saudades suas, meu bem, mas nem isso irá abalar o amor que sinto por você. Volte rápido!                                


",saudades
545,266,"O amor é o mestre admirável que nos ensina a ser o que nunca fomos,muitas vezes com suas lições mudam completamente os nossos costumes.",romanticas
546,4,"Não é carne nem o sangue, é o coração que nos faz pais e filhos.",dia pais
547,313,"
Meu irmão, meu melhor amigo


                                    Meu irmão, quando você chegou ao mundo eu já aqui estava, esperando você, mas longe de imaginar quão importante você se tornaria para mim. 

Não fomos nós que escolhemos ser irmãos, não tivemos essa opção, mas escolhemos ser amigos. A amizade entre nós nasceu cedo e foi crescendo forte até ao ponto de hoje eu poder dizer que meu irmão é o meu melhor amigo!

Apesar de considerar que sentimentos como a amizade não se devem agradecer, sinto enorme vontade de lhe agradecer por tudo, meu irmão, ou simplesmente lhe agradecer por existir. Pois sinto uma grande alegria por contar, em minha vida, com o conforto da sua amizade. 

Eu te amo, meu irmão! Eu vou amar você até ao final dos meus dias, e essa é uma das poucas certezas que eu tenho na vida, e que me provoca grande felicidade.                                


",agradecimento
