,0
203,"
Pais de criação, amor de coração


                                    Na vida descobri que verdadeiros pais não são aqueles que nos concebem, mas os que nos criam e nos acompanham, ao longo de toda a vida, com amor e carinho.

Percebi através do seu exemplo, que um relacionamento entre filhos e pais vai muito além do sangue que têm em comum. É uma afetividade que cresce progressivamente no coração de cada um.

Sinto muita gratidão por vocês terem decidido ser meus pais adotivos. Vocês me deram um novo futuro e uma maior esperança, que até àquele momento pareciam perdidos em medos. 

Durante o tempo em que cuidaram de mim, vocês me criaram com todo o carinho, como se eu fosse um filho verdadeiro que proveio da sua carne.

Vocês são meus heróis, pessoas fantásticas que nunca esquecerei. E por tudo o que me deram, sem hesitação nem reservas, vou querer estar sempre ao seu lado e continuar também participando da sua merecida felicidade.                                


"
204,"
Você me faz


                                    Ah!
Se as palavras pudessem dizer o quanto você me faz bem,apenas acabariam as folhas.

Pois explicando o bem que você me faz, as palavras venceriam esse universo didático.

E eu, eu estaria lidando com a certeza, de que jamais deveria ficar sozinho.

Por que assim como as palavras falam de bem, pelas folhas, o meu coração tambem possui um bem, talvez um bem querer, pois me queres tão bem.

E querer tornou-se a palavra chave, por que nesse querer bem, o bem que você me faz, é o bem de você existir.                                


"
205,"
Eu Te agradeço, meu Deus, por mais um dia de vida


                                    Querido Deus e Pai, hoje quero agradecer por ter acordado para um novo dia, por estar saudável e com vontade de desfrutar do que ele tem reservado para mim.

Tudo é possível mediante a Tua vontade. Ajuda-me para que eu tome sempre as melhores decisões e que ao anoitecer eu tenha ainda mais motivos para manifestar minha gratidão. 


"
206,"
Agradeço muito, meu Deus, pelo filho que me foi dado


                                    Na vida já consegui obter muitas vitórias e alcançar grandes metas sempre com Tua ajuda. Mas o que eu mais agradeço é a vida do meu filho, um tesouro que transformou tudo ao meu redor e me fez ser uma pessoa melhor.

Que Tu lhe preserves a vida por muito tempo, meu Deus, e que nós dois possamos ainda viver vários momentos de alegria. Abençoa, por favor, esta família que me consegue fazer feliz! 


"
207,"
Agradeço muito, meu Deus, por ter mais um dia para viver


                                    Cada dia que posso viver é uma nova oportunidade para mim, uma possibilidade de desfrutar das coisas belas que este mundo tem. Mas se acordo e posso usufruir de tudo isso, é porque tenho um Deus que sabe cuidar de mim como ninguém.

Nem cabe no meu coração toda gratidão que sinto e pensar nas dádivas do Criador me leva a demonstrar ainda mais veneração. Eu Te agradeço muito, meu Deus, por mais este dia! 


"
208,"
Que a Despedida Seja um Reencontro


                                    Até aqui viajamos juntos. Passamos vilas e cidades, cachoeiras e rios, bosques e florestas. Não faltaram os grandes obstáculos. 

Frequentes foram as cercas, ajudando a transpor abismos. As subidas e descidas foram realidade sempre presente. Juntos percorremos retas, nos apoiamos nas curvas, descobrimos cidades. Mas agora chegou o momento de cada um seguir viagem sozinho.

Que as experiências compartilhadas no percurso até aqui sejam a alavanca para
alcançarmos a alegria de chegar ao destino projetado.

A nossa saudade e a nossa esperança de um reencontro aos que, por vários
motivos, nos deixaram, seguindo outros caminhos.

O nosso agradecimento àqueles que, mesmo de fora, mas sempre presentes, nos
quiseram bem e nos apoiaram nos bons e nos maus momentos.

Dividam conosco os méritos desta conquista, porque ela também pertence a vocês. Uma despedida é necessária antes de podermos nos encontrar outra vez.
Que nossas despedidas sejam um eterno reencontro!                                


"
209,"
Você Merece


                                    Nada mais merecido do que 
homenagear uma pessoa tão
importante como você!
Uma pessoa que pode mudar
nossa vida e preparar
nosso futuro.
Você fazem a diferença e por isso
quero agradecer-lhe.
Muito obrigada.                                


"
210,"
Meu esforço não valeria nada se não fosse o incentivo de vocês


                                    Meu esforço valeu a pena, mas não seria possível se não fosse pelas pessoas que estavam ao meu lado. Eu agradeço de coração quem me apoiou, me incentivou e tornou esta conquista possível.

Primeiramente, agradeço a esta instituição na qual me formo. Agradeço meus professores por todos os ensinamentos e pelas palavras que levarei sempre comigo.

Dedico este trabalho à minha família incrível que me deu a oportunidade de estudar e de me tornar alguém na vida. Vocês têm a minha gratidão eterna e eu nunca esquecerei tudo que fizeram por mim.

Agradeço a todos os meus amigos, que me ajudaram a relaxar nos momentos difíceis, que me mostraram que um pouco de diversão também é necessária e me colocaram para cima quando mais precisei.

Nada disso seria possível sem vocês!                                


"
211,"
Gratidão a Deus por este Amigo

 


                                    Sinto que Deus foi muito generoso quando colocou você no meu caminho, e a Ele devo um grande e sentido agradecimento por isso. Feliz dia do Amigo!

Hoje é um dia muito especial, amigo, e aproveitando a data eu quero declarar que sua amizade e você significam muito para mim, e sem você minha vida seria um deserto de alegria. 

Amo muito você, meu amigo, e ainda que amizade não se agradeça, eu lhe agradecerei eternamente por este maravilhoso sentimento que compartilhamos.

Meu Deus, eu Te agradeço por este maravilhoso amigo, uma extraordinária pessoa que colocaste na minha vida para que comigo caminhe através dela! Meu coração transborda de gratidão, a Deus e a você, meu querido amigo!                                


"
212,"
Uma formatura sem esquecimentos


                                    Hoje sou uma pessoa mais capaz e realizada, mas nem por isso esqueço quem esteve ao meu lado. A vocês a minha gratidão!                                


"
213,"
Para ser Feliz


                                    A vida é mais que pequenos dramas.

Você tende a achar que
pequenos problemas
são uma catástrofe?
Que tudo de ruim só acontece a você?
Que o mundo está contra você?
Sinto lhe dizer, menina,
mas você está desperdiçando
energia à toa.
Leve a vida de maneira
mais suave,
dando aos problemas o tamanho
exato que eles têm.
Faça da vida um grande teatro,
que quando as luzes se apagam,
todos os atores saem de cena
e os conflitos ficam restritos ao pano de cena.
Assim, você será bem mais feliz!

(Ana Maria Braga)                                


"
214,"
O melhor namorado que eu poderia ter


                                    O verdadeiro amor é manifestado nos momentos de dificuldade. A paixão não se pode basear apenas em beijos e abraços, mas também em amizade genuína e companheirismo.

Eu senti de perto como o nosso amor é forte, meu bem, por tudo o que você fez por mim. Não foi fácil superar as adversidades que surgiram em meu caminho, mas se você não estivesse do meu lado, seria impossível.

Muito obrigada! Você é o melhor namorado que eu poderia ter! 


"
215,"
O verdadeiro agradecimento de TCC


                                    Deus esteve ao meu lado e me deu força, ânimo e crença para não desistir e continuar lutando por este meu sonho e objetivo de vida. A Ele eu devo minha gratidão.

A esta instituição tão imponente eu agradeço pelo ambiente propício à evolução e crescimento, bem como a todas as pessoas que a tornam assim tão especial para quem a conhece.

Ao longo de todo meu percurso eu tive o privilégio de trabalhar de perto com os melhores professores, educadores, orientadores. Sem eles não seria possível estar aqui hoje de coração repleto de orgulho.

Amigos, família, a vocês eu deixo uma palavra gigante de agradecimento. Hoje sou uma pessoa realizada e feliz porque não estive só nesta longa caminhada. Vocês foram meu apoio.

A quem não mencionei, mas esteve junto eu prometo reconhecer essa proximidade, ajuda e incentivo todos os dias da minha vida.                                


"
