,0
135,"
Talvez ele Volte


                                    Ele pode estar olhando as suas fotos neste exato momento. Porque não? Passou-se muito tempo. Detalhes se perderam. E daí ? Pode ser que ele faça todas as coisas que você faz, escondida. Sem deixar rastro nem pistas. Talvez ele passe a mão na barba mal feita e sinta saudade do quanto você gostava disso. Ou percorra trajetos que eram seus, na tentativa de não deixar que você se disperse das lembranças. As boas. Por escolha ou fatalidade, pouco importa, ele pode pensar em você . Todos os dias. E ainda assim preferir o silêncio. Ele pode reler seus bilhetes, procurar o seu cheiro em outros cheiros. Ele pode ouvir as suas músicas, procurar a sua voz em outras vozes. Quem nos faz falta acerta o coração como um vento súbito que entra pela janela aberta. Não há escape! Talvez ele perceba que você faz falta. E diferença. De alguma forma, numa noite fria. Você não sabe. Ele pode ser o cara com quem passará aquele tão sonhado verão em Paris. Talvez ele volte. Ou não.
 


"
136,"
Saudade no Dia dos Pais


                                    Você está distante, papai. Mas o que realmente interessa e nos une é este amor que poucas pessoas conhecem e é por isso que hoje eu lhe desejo o melhor dia dos pais. Parabéns por ser tão especial, papai! 

Eu jamais irei esquecer as palavras, os gestos e todo o conforto que tanto me ajudaram a ser quem hoje sou. Tenho muita sorte porque sempre tive ao meu lado um pai presente mesmo que nem sempre estivesse perto. 

Só quero que você nunca se esqueça que mesmo com toda esta saudade o amor que sinto por você jamais irá parar de crescer. Feliz dia dos pais!                                


"
137,"
A distância revela a força do nosso amor


                                    A distância trouxe saudade e o sabor amargo da sua ausência, mas também a certeza que quero você ao meu lado para sempre.                                


"
138,"
Amor Com Muita Saudade


                                    À noite tudo é silêncio
O vento bate no meu rosto 
E enxuga uma lágrima que cai
Porque me lembrei de você
Do seu sorriso
Do seu olhar
E a saudade chegou tão rápido
Que não houve tempo de dizer 
Te amo
E adormeci amando você.                                


"
139,"
Amor perante a distância


                                    Existe uma distância que nos separa, que traz um sabor amargo e todos os dias nos tenta afastar. São quilômetros que parecem infinitos e fazem com que nossos olhares não se possam cruzar.

As saudades apertam, meu amor, cada vez que penso em você. É um desejo que não consigo controlar de estar ao seu lado e sentir o abraço carinhoso do meu marido perfeito. 

Eu amo você com todas as minhas forças, e acredite que onde quer que esteja, vou guardá-lo sempre no meu coração!                                


"
140,"
Quero estar em seus braços

 


                                    Meu amor, nossa distância está virando tormento para nossos corações. A saudade tem sido a palavra de ordem junto do amor que une a gente. Nenhum namorado no mundo merece estar passando por toda essa tristeza que anda machucando você. Ninguém merece. Acredite que não está sendo fácil para mim também. Sinto muito a sua falta. 

Nosso amor vai superar quaisquer sentimentos que a gente esteja vivendo agora. Essa é uma prova de fogo para nós, mas tenho certeza que nossa união ficará ainda mais fortificada, aliás não tem como ser de outro jeito. Eu adoro você e a gente se ama. Tudo que a gente construiu serve agora de base para ultrapassar esta etapa de muita saudade. Não vejo a hora de voltar para junto de você. Preciso muito de seu apoio e acredite que meus pensamentos estão aí a toda a hora. Me aguarde, porque em breve estarei em seus braços e daí não sairei mais.
Beijo com muito amor!                                


"
141,"
Meu irmão sempre em meus pensamentos


                                    Querido irmão. Nada pode separar o amor que nos une, nem a maior das distâncias ou o tempo que passamos sem nos vermos é maior que nosso laço de irmandade. 

Recebo conforto em saber que tenho um irmão que sempre me tratou com carinho e que estou em seus pensamentos assim como ele está nos meus.

Você é uma pessoa incrível e sei que há um futuro cheio de conquistas e alegrias à sua espera e que vamos compartilhar estes momentos juntos em breve. 

Não vejo a hora de tê-lo ao meu lado outra vez. Amo você!                                


"
142,"
Esta distância que há entre nós


                                    O que nos separa é um mar de amargura que me deixa vazio. O que nos torna distantes são metros e metros de ausência que entristecem os meus dias.

Minha vida não faz o mesmo sentido sem ter você por perto e, por isso, é de saudade este ar que vou respirando. Eu amo muito você, minha querida esposa, e todos os dias desejo ter você de novo em meus braços. 


"
143,"
Nosso Amor Supera Tudo


                                    Boa viagem, meu amor! Que tudo seja um sucesso e que você se realize em todos os instantes, em todos os momentos longe do seu espaço. Eu vou estar aqui apoiando, torcendo, desejando que o tempo passe a voar. 

Uma velocidade extrema para que possa cair nos seus braços em breve! Nosso amor supera tudo, meu bem. Até a distância; até a saudade. Volte logo, meu amor! Até breve.                                


"
144,"
Um Amor Mais Que o Mundo


                                    Eu quero amar você todos os dias, e todos os dias nos amamos perdidamente! Não interessa se você está longe. A distância está carregada de saudade, e ela machuca – sabemos o quanto ela fere o coração. 

Mas temos de ser mais fortes, de continuar a lutar contra tristeza de não nos termos a cada instante. Na verdade, temos o mais importante. Temos o que jamais jogaria fora. 

Temos um amor mais que os dois juntos, maior que o mundo, maior que o coração das pessoas. Você é o amor da minha vida e isso nunca vai mudar! Até breve, meu bem! Eu te amo incondicionalmente.                                


"
145,"
Sinto sua falta e sempre irei sentir, prima


                                    Eu sinto sua falta e sentirei sempre que você não estiver ao meu lado, prima! Não é nada fácil lidar com a saudade, com aquele vazio terrível que a distância deixa no coração quando é grande, enorme, gigante. Prima, eu gosto muito de você!

Acho mesmo que é por termos esta ligação tão pura e boa que eu sou assim uma pessoa tão ansiosa com o nosso reencontro. Na verdade, eu também tenho muita preocupação com seu bem-estar! Todos os dias lhe desejo saúde, paz e muito amor e alegria!

Mas confesso que meu maior desejo é que você volte para meus braços. Eu não consigo mentir: você é minha grande amiga e é como uma irmã para mim. 

Tudo que passei ao seu lado, todas as histórias que temos, todas as aventuras que vivemos. Você é tudo para mim. Volte logo, priminha!                                


"
146,"
Seja feliz


                                    A vida é um jogo onde vamos avançando de casa em casa até atingir uma meta, às vezes desconhecida. A intenção é avançar sempre. Nunca regredir. 

Você, minha amiga, tem avançado sem parar porque seu jogo é sempre limpo. É claro e objetivo. Sua tática é nunca ultrapassar o outro. 

Agora que você vai para uma fase bem avançada – seu casamento juntamente com sua nova residência bem longe daqui, eu faço votos que você continue triunfando dia após dia. Quem sabe até você já ultrapassou a meta?

Você é minha melhor amiga, minha amiga número um. Vai custar muito a distância para mim, mas eu sei que você vai estar feliz construindo seu novo lar junto do seu marido que tanto a ama. 

Nossa amizade é forte demais para deixar que o vento da saudade nos afaste uma da outra. Nossa união será eterna, e eu sempre estarei aqui torcendo para que tudo dê certo na sua vida.

Beijo e Até breve!                                


"
147,"
Esta saudade jamais esmorecerá, minha mãe


                                    Minha mãe, você era minha certeza de amor, conforto e apoio. A vida era mais fácil quando tinha você ao meu lado, e nem sabia. Você partiu e ficou um vazio enorme na minha vida, e esta saudade eterna.

Todos os dias procuro seu olhar, suas palavras de apoio, mas apenas restam as lembranças. Mas não me queixo, mãe, apenas agradeço a Deus e a você, pois são essas lembranças que me dão força para seguir quando o ânimo falha.

É a recordação da maravilhosa mãe que você foi que me incentiva a ser melhor, a lutar mais. Pois quero prestar homenagem à sua memória, e que de lá onde você está, possa sentir orgulho de mim.

Sentirei saudades eternas, minha mãe, e terei você sempre presente no meu coração!                                


"
148,"
A saudade é tudo que sei


                                    A saudade é tudo que sei.
Desde que você partiu,
este é o único sentimento
que consigo sentir.

Saudade da sua voz,
do seu jeito, das nossas
conversas e veja só,
sinto saudade até 
da despedida.

Esta falta que sinto
é o que me prende a você
e por isso, não quero
deixar este sentimento
de lado, por mais que
me entristeça.

Não quero que você se vá
completamente e por isso
me apego nesta saudade
mesmo que só me cause uma
enorme tristeza.

Sinto sua falta e ainda sonho
com o dia que poderei lhe
abraçar de novo, mesmo que
seja só uma última vez.                                


"
149,"
Todas as Cores do Amor


                                    Sinto sua falta! Não deveria ter saudade, mas tenho. Tenho muito saudade! Somos ex-namorados, mas parece que minha cabeça ainda não enxergou isso direito. 

O amor é um paraíso de todo gênero de cores e sinto que estou vivendo com as mais escuras. É que eu amo você! Não vou ficar na mentira uma vida inteira. Não consigo viver sem você do meu lado. E sinto que você me ama também. Por favor, volte!                                


"
