,0
166,"
Todos os Elogios do Mundo


                                    Você é deslumbrante; uma pessoa única e um ser humano irresistível. Ficaria uma vida inteira elogiando tudo que você representa para mim e mesmo assim não seria suficiente. 

Eu amo você de um jeito que não dá para explicar. Não resisto aos encantos do seu olhar doce ou à pureza da sua voz ao meu ouvido. Eu não resisto a amar e cuidar de você incondicionalmente. Beijo! Eu te amo.                                


"
167,"
Uma União de Deus


                                    Todos os dias acordo com uma sensação de felicidade que nem consigo exprimir. Mas conheço a razão. Eu sou feliz porque Deus colocou você na minha vida! E agora tudo é mais belo, mais real, mais alegre. 

Temos a bênção do Senhor para construirmos uma história de amor linda. É por isso que prometo que o respeito e o carinho que temos um pelo outro vai se manter assim para sempre. Eu te amo!                                


"
168,"
Vamos Ficar Juntos para Sempre


                                    Cada vez mais tenho certeza que vamos ficar juntos para sempre. Você é meu verdadeiro amor e a pessoa responsável por todos os momentos de felicidade que meu coração conhece. 

Sempre que estamos juntos fico pensando na sorte que tenho por conhecer você. Só desejo que seu amor por mim nunca desvaneça, porque o meu por você será eterno e incondicional. Te amo, meu bem!                                


"
169,"
Quando eu mais precisava de alguém


                                    Quando eu mais precisava de alguém, você surgiu. Não nos conhecíamos, não sabíamos da existência um do outro e mesmo assim, quando nossos olhos se cruzaram nossos corações foram invadidos pela a afinidade, pela atração física, pelo carinho.

Senti que naquele momento que minha busca pela felicidade havia terminado, enfim te encontrei. Hoje me vejo vivendo um momento realmente especial, descobrindo que amar vale a pena, e que a vida pode ser verdadeiramente feliz.

Quero viver este sentimento bonito, e ter a certeza que fomos feitos um para o outro. Porque de tudo que descobri ao seu lado, o que me deixa mais feliz e completa é o fato de poder compartilhar com você parte do que sou e tudo que sinto.

Estamos procurando juntos um caminho, para seguir e podemos acreditar que tudo será maravilhoso, mas uma coisa você pode ter sempre certeza, qualquer que seja a situação, em todos os momentos estarei sempre ao seu lado. Sabe por quê???

Porque te amo muito...                                


"
170,"
A felicidade de quem ama de verdade









O amor verdadeiro é sincero e generoso, e quem ama de verdade só consegue estar feliz se a pessoa amada estiver também.                                    


"
171,"
Procurei e te encontrei


                                    Procurei no meio da multidão 
Alguém que me estendesse a mão 
Que me guiasse na escuridão 
Alguém que soubesse me amar 
Que nunca me fizesse chorar 
Que fosse companheiro 
Que soubesse ser verdadeiro 
Alguém que me ensinasse a sorrir 
Que nunca quisesse me iludir 
Que tirasse de mim os espinhos 
Que me mostrasse um novo caminho 
Que trouxesse na mão uma flor 
E enxugasse as lágrimas de dor 
Alguém que me trouxesse esperanças 
Procurava alguém para encontrar 
A felicidade 
Então encontrei-te, meu amor, 
Minha razão de viver 
E descobri que tudo isto não é nada 
Comparado a ti
Mesmo sem te conhecer 
Mas acho que te perdi.
Me perdoa por tudo. Eu te amo!                                


"
172,"
Penso em ti


                                    Penso em ti ao entardecer. 
Penso em ti ao amanhecer. 
Penso em ti a cada instante, 
Cada minuto da minha vida.
Sou tua mais do que pensas, 
És meu mais do que imaginas.
Se agora estamos separados 
Não é por acaso.
Temos que passar por isso 
Para amadurecermos. 
Crescer e ser mais humilde 
Será nossa meta. 
Será com o sofrimento 
Que iremos aprender.
E se um dia ficarmos juntos, 
Saberemos que nada, 
Nem ninguém, irá afetar 
O nosso Amor!                                


"
173,"
Eu te Amo Tanto, Meu Bem


                                    Eu gosto tanto de você como gosto de mim! Eu amo você de um jeito que não tem explicação. É um sentimento que não precisa de justificação. Eu amo e pronto! E essa será sempre minha prova de honestidade. 

Você é uma pessoa delicada, exemplar e com um coração maior do que o mundo em que vivemos. Só desejo que nunca nos separemos, até porque sem você ao meu lado eu seria uma sombra de quem sou. Te amo para sempre, meu bem!                                


"
174,"
A felicidade de casar com você


                                    Eu sempre soube o que é a felicidade
mas confesso que desde a hora que 
nos cruzamos e apaixonamos um pelo
outro a perspetiva da alegria, do amor
e de ser feliz tomou um rumo diferente
e agora que vamos casar eu quero muito
agradecer por me fazer mais capaz e 
forte e muito feliz. Eu te amo, meu bem!

Na verdade, eu só sei o que é sorrir desde
a hora que nos apaixonamos. Sorrir com 
verdade e coração. Acho que é por isso
que quero tanto celebrar matrimônio ao
seu lado e fazer promessas e juras de amor
para cumprir ao longo de toda nossa vida.

Confesso que minhas expectativas estão 
altas e só imagino nosso lar a respirar paz
e amor e alegria sem limitações, meu bem!                                


"
175,"
Nosso Namoro Foi Meu Sonho

 


                                    Agora sim, sou feliz! Namorar com você, iniciar essa aventura no amor é algo com que sempre sonhei! Ficava imaginando seu rosto colado ao meu, sabe? É que o desejo de ter você em meus braços sempre esteve presente na minha meta para felicidade. 

Agora que somos um só, que estamos começando a construir nossa história, sinto que a determinação tomou conta de minha vida. Pode ter certeza que vou fazer da felicidade nossa companhia constante ao longo de nossa vida. Te amo!                                


"
176,"
O Homem que Marcou Minha Vida

 


                                    Você será sempre o homem que marcou minha vida, que fez meu coração sorrir e que deu um sentido para minha vida. E eu te amo! 

E agora que você se foi a saudade já está machucando, sabe? Desejo que você parta em paz e que não falte harmonia nesse mundo que está prestes a conhecer! 

Eu estarei aguardando o momento do nosso reencontro, porque uma história como a nossa não termina com a eterna despedida da morte! Vou honrar seu nome todos os dias e em todos os instantes, meu bem! Te amo.                                


"
177,"
Você é o que eu preciso para ser feliz


                                    São poucas as coisas que eu preciso para ser feliz: basta a companhia da pessoa certa e um dia pela frente para dar e receber amor.

Por isso, a cada manhã que nasce sinto que tenho a vida que sempre quis ter. É esse o efeito de  estar apaixonada por um homem que me compreende, me enche de muito carinho e cuida do meu coração como se ele fosse uma pedra preciosa.                                


"
178,"
Quero Ser Feliz ao Seu Lado


                                    Você é tão importante para mim! Quanto mais o tempo passa, mais o arrependimento ganha corpo no meu pensamento e coração. Eu quero voltar a cair nos seus braços; eu quero retomar nosso namoro. 

Ainda não acredito que somos ex-namorados. Preciso seu olhar atento no meu; preciso seu beijo e seu toque forte no meu rosto. Quero compartilhar meus dias e minha vida com você, amor! Por favor, volte para mim! Eu te amo.                                


"
179,"
Bodas de sonhos e um namoro apaixonado


                                    Feliz bodas de sonhos para nós que hoje celebramos 6 meses de namoro felizes e apaixonados. Eu te amo!                                


"
180,"
Nosso Futuro


                                    Primeiro nossos corações se uniram e, começando a bater em conjunto, se tornaram em um só. Depois nossas mãos se apertaram uma na outra e não mais se separaram, e de duas vidas fizemos uma.

Saber que caminhamos lado a lado, na mesma direção, com o meu objetivo, é sentir em plenitude o doce sabor da felicidade, é olhar o futuro, o nosso futuro, com esperança no olhar, alegria no coração e um grande sorriso nos lábios.

Sou feliz porque tenho você do meu lado, porque a vida que é só minha a posso compartilhar e dividir com a sua que é só sua. Eu te amo! Tanto! Ao seu lado sinto que tudo é possível, que qualquer sonho se pode realizar, que não existe obstáculo impossível de ultrapassar. 

Anseio pelo futuro, pelo nosso futuro, com todo o meu ser, porque amo você, porque a vida do seu lado faz todo o sentido!                                


"
181,"
Existe Amor entre Nós Dois


                                    Eu ainda amo você! Tem dias que acordo com a sensação que ainda somos namorados, sabe? Parece que meu cérebro não concebeu que nossa relação chegou ao final. 

E eu acho que isso acontece porque nossa história não pode terminar assim. Eu sei que existe amor entre nós dois! É verdade que nem sempre conseguimos lidar da melhor forma com nossas diferenças. 

Mas isso demonstra que temos de aprender e melhorar nosso entendimento. Acho que é pecado jogar fora uma linda história de amor! Por favor, meu bem, volte para mim! Eu te amo.                                


"
