,0
149,"
Boa Energia para Segunda-Feira


                                    Segunda-feira está chegando, amiga! Poucos momentos são tão importante quanto o início de uma nova semana. E é isso que segunda-feira representa. 

Não é tempo de pensar que vai começar seu trabalho árduo, as mesmas pessoas, as mesmas tarefas, nada de novo, nada de interessante. Isso é irreal! Se liga! 

É hora de encontrar otimismo e positividade, porque tenho certeza que segunda-feira pode ser o dia mais importante de sua vida.                                


"
150,"
Quer Positividade? Seja Positivo!


                                    Que tipo de pessoa você prefere ao seu redor? Aquela que sempre leva tudo para o melhor ou a que a que sempre arrasta tudo para o pior?

Mas será que você é como essa pessoa que deseja ao seu lado? Será que definitivamente não atraímos aquilo que damos?

Seja exatamente o tipo de pessoa que gostaria de encontrar. Se quiser estar rodeado de pessoas felizes, seja feliz! Se quiser estar ao lado de pessoas positivas, seja positivo! Mas se quiser negatividade, bem, aí pode ficar com você.

Pare de pensar que somente os outros estão errados, que aquele ou aquela deveria ter agido de outra forma com você. Seja sempre o primeiro a enviar felicidade. Não espere receber para poder dar. 

Seja o que leva o sorriso no rosto, independentemente do que acontecer. Mas se mesmo assim aparecerem uns e outros infelizes por aí, o mais importante é que a felicidade já faz parte de você, e quem sabe assim uns e outros a recebem por aí.                                


"
151,"
Não há obstáculos insuperáveis 


                                    Enquanto houver força e fé para lutar não haverá obstáculos insuperáveis!                                


"
152,"
Segunda-feira é dia de repor as energias

 


                                    Segunda-feira é dia de repor as energias! Antes de começar a semana tente respirar fundo e encarar a vida da melhor maneira possível, com muito otimismo e disposição!

Ter uma atitude positiva é um ótimo jeito de iniciar todos os dias! Encare a vida de outra maneira!

Tenha uma ótima semana!                                


"
153,"
Desejos de Ano Novo com Amor


                                    A vida é um ciclo, e isto já não é uma novidade. Já passamos por tantos finais de ano juntos e quase sempre desejamos as mesmas coisas, de uma forma quase que automática. Muita paz, saúde e prosperidade, certamente são os desejos mais pronunciados nesta época do ano, mas desta vez quero algo com muito mais significado.

Este ano meus desejos serão mais específicos, cheios de amor e dos melhores sentimentos que existem! Quero que o nosso amor nos coloque sempre no caminho da positividade, onde não existe espaço para a tristeza, apenas para a nossa felicidade.

Desejo que o novo ano seja recebido com muita alegria e que o otimismo seja responsável por uma grande quantidade de novas conquistas. Que o sucesso seja o destino final desta trilha e que cada obstáculo solidifique ainda mais tudo de bom que for construído.

Feliz Ano Novo, meu amor!
Que este seja o melhor ano da sua vida!                                


"
154,O lado positivo da vida
155,"
Tudo vai correr bem, querida sogra


                                    Não tema, querida sogra. Sei que o momento da cirurgia está se aproximando e o nervosismo vai aumentando. Os pensamentos maus podem estar invadindo sua cabeça agora, mas você precisa estar confiante de que tudo vai correr.

Lembre-se que enquanto estiver fazendo essa intervenção cirúrgica, nós estaremos torcendo por você. Tenha muita força, que nós também a teremos para permanecermos sempre do seu lado.  


"
156,"
A Promessa de um Guerreiro


                                    Você não vai baixar os braços! Nada vai destruir esse sorriso que dá brilho ao seu rosto, meu irmão. É hora de lutar, de encontrar forças que nunca imaginou possuir. 

Basta de cair, de sentir que o chão vai desabar. Chega de pensar desistir! Eu conheço seu coração, sua cabeça. Você é um batalhador, o irmão mais encantador que existe. Prove que é um guerreiro! Juntos, vamos demonstrar que nada é mais forte que o amor! 


"
157,"
Coragem e Determinação

 


                                    A vida exige da nossa parte uma coragem constante, assim como uma forte determinação. Não é fácil enfrentar os grandes obstáculos que ocasionalmente nos surgem, não é simples vencer o desalento de as coisas nem sempre corresponderem às nossas expectativas.

É necessário manter o foco nos objetivos, estar otimista mesmo nas fases menos positivas que às vezes nos assolam. Nenhuma tempestade dura eternamente e, se formos íntegros, mais tarde ou mais cedo acabaremos por vencer. 


"
158,"
Encare este dia com vontade, meu amor


                                    São doces as manhãs ao seu lado
e quando você acorda e me abraça
é tudo que preciso.

Tenha um bom dia, meu amor.
Sorria com vontade e encare
este novo amanhecer com vontade.

Coloque-se à disposição,
viva com otimismo para
que tudo de bom volte
em dobro para você, meu bem.

Tenha um dia excelente!

Amo você!                                


"
159,"
Boa tarde e seja feliz a todo instante


                                    Boa tarde! Uma parte deste dia já passou, mas ainda há tempo para muita coisa acontecer. Por isso eu desejo a você que o melhor ainda esteja para chegar. 

Que antes da noite cair ainda sorria muito, e pelas melhores razões esta tarde se torne inesquecível. E se há algo incomodando você, que fique no passado. 

Abrace os momentos que vão chegar com esperança e otimismo, e seja feliz sempre!                                


"
160,"
Manter a Fé e a Esperança


                                    Por maior que seja a dificuldade pela qual esteja passando, não desanime. Confie, mantendo a fé e a esperança.

Não se esqueça de que Deus não dá uma cruz mais pesada do que aquela que podemos carregar. Ele dá a lição e as provas conforme o nível de entendimento e evolução do Espírito.

Nesta escola chamada Terra há alunos em diversos graus, alguns mais adiantados, outros mais atrasados, mas o mais importante é que todos estão aprendendo de um jeito ou de outro.

Busquemos compreender as nossas limitações e as dos outros, sem jamais perder a fé e a esperança. A fé e a esperança são as vitaminas essenciais para mantermos a nossa saúde física, emocional e espiritual. 

Lembremo-nos de que Jesus está no leme deste barco da vida, nos guiando e nos amparando em todos os instantes.

Veja mais Mensagens de Esperança e Fé 


"
161,"
Você vai superar as dificuldades na escola

 


                                    Não duvide das suas capacidades, querida amiga, por mais que as coisas não estejam correndo bem na escola. Há momentos em que simplesmente tudo parece sair errado, mas são apenas fases más, matérias que não são tão interessantes para nós e nos desmotivam.

Pode contar com o meu apoio no que eu poder ajudar. Amanhã certamente tudo voltará à normalidade, pois você é uma aluna esforçada e isso trará os seus resultados. 


"
162,"
Vai dar tudo certo


                                    Não perca a esperança porque acha que hoje tudo está dando errado. Todos passamos por momentos difíceis e é natural duvidar e sentir cansaço, mas não deve ceder à vontade de desistir. 

Quando menos esperamos acontece algo bom e a vida muda. Um dia estamos mal, no dia seguinte fica tudo bem. Assim é a vida, mas para isso você não deve parar de lutar. Jamais deve desistir, desanimar ou perder a esperança. Acredite, pois eu sei que vai dar tudo certo!                                


"
163,"
Sem Medo de Ser Feliz


                                    Você é bem mais importante do que imagina. E isso é natural de quem não tem confiança. Mas chegou a hora de mudar. Ninguém merece viver na auto-suspeição, na mediocridade. 

Você é linda, amiga! É linda em todos os aspetos, mas parece ter medo do amor, da alegria, da felicidade. É do seu elogio que você precisa; do seu acreditar, da sua fé, da sua confiança! Você é linda – não esqueça!                                


"
