,0
275,"
É tão bom ser amada pelo meu pai


                                    Eu sei o que é ser amada como filha; ser amada por um pai, o melhor de todos, o melhor do mundo. Papai, você é a minha inspiração, o ser humano com o coração mais nobre e belo que algum dia conheci.

Quero lhe confessar todo meu amor, toda esta paixão que mora em mim por você. Sinto que temos uma união de aço, de pedra, sei lá. Sinto que nada pode nos abalar. Eternamente juntos caminhando por um infinito qualquer.

Saiba que minha intenção não é ser poética, mas as palavras fluem quando penso em nós dois e no que vivemos e tivemos de superar, nas vitórias, nas alegrias. Sou a filha mais feliz que existe, graças ao pai mais lindo de sempre.                                


"
276,"O amor mais especial, pai"
277,"
Desejo um dia de aniversário iluminado para um pai exemplar


                                    Que seu dia seja iluminado, pai! Você é o eu maior exemplo e eu sou uma filha de sorte por ter alguém que me apoia e me incentiva sempre.

Agradeço a Deus pelo pai que tenho e por tudo que já fez por mim. Espero que possa aproveitar cada momento do seu dia especial. Seja feliz hoje e sempre, porque você merece toda a alegria do mundo.

Feliz aniversário, pai! Amo você!                                


"
278,"
Papai, me guarde para sempre nos seus braços


                                    Papai querido, existem muitas coisas que quero que não esqueça na sua vida, mas uma das mais importantes é que nunca deixe de me guardar nos seus braços fortes e protetores. Sou um ser frágil que ainda mal conhece o mundo e sempre precisará do seu abraço, dos seus conselhos e de estar ao seu lado nos bons e maus momentos.

Além disso, peço que jamais deixe de me amar. E esse amor não significa ter orgulho em mim ou me providenciar o sustento para que possa subsistir, mas me dar seu tempo e sua atenção, fazer com que eu seja sua prioridade, mesmo quando está sobrecarregado com outros assuntos.

Papai, você é único para mim e eu tenho certeza que também sou alguém muito especial na sua vida. Vamos construir a melhor amizade de todas, uma união que se prolongará para todo sempre. Ninguém compreenderá nosso amor porque ele será maior que o universo, e lado a lado viveremos momentos únicos que só nós dois saberemos definir.                                


"
279,"
Instantes de Felicidade com meu Pai


                                    Todos os dias você me dá o melhor que o mundo tem: o amor! Ao seu lado todos os instantes são de celebração, meu pai. E nunca vou esquecer toda proteção e apoio que você me ofereceu nos momentos mais difíceis da minha vida. 

Talvez seja por isso que nosso amor é tão grande; que nossa união é tão forte! Você é minha inspiração, minha força, meu exemplo de humanidade. Te amo, papai!                                


"
280,"
Só mais um dia ao seu lado

 


                                    Daria tudo para poder passar só mais um dia ao seu lado e lhe dizer que você é o melhor pai do mundo. Sinto muitas saudades!                                


"
281,"
O amor e as promessas de um bebê 


                                    Pai,
leia minhas palavras:

Eu, como bebê que sou, sei o trabalho que lhe dou, os sacrifícios que faz para me dar tudo aquilo que preciso para crescer saudável e feliz. Tenho muita sorte em ter você ao meu lado; sorte em ter um pai tão maravilhoso.

Acho que nunca serei capaz de lhe reconhecer devidamente todas as coisas incríveis que me proporciona desde que abri os olhos para este mundo. Prometo fazer o possível e o impossível, mas talvez nunca consiga lhe dar tudo aquilo que seu coração me oferece.

Na verdade, eu sei que irei dedicar minha vida a você e a todos seus sonhos. A sua felicidade será minha eterna e voluntária missão nesta vida que tem sido tão linda para mim.

Papai, eu irei sempre lhe agradecer.
Beijos e mais beijos para você! 


"
282,"
Lembranças da Infância


                                    Não é maravilhoso as lembranças que temos de nossa infância? São lembranças marcantes, têm cheiro, têm sabor, têm uma saudade gostosa que nos faz viajar longe e nos faz sensações bem parecidas com as que sentimos na época.

Lembrar dos amiguinhos imaginários... Nossa, os meus me acompanharam por anos, que delícia! Eu lembro de andar de bicicleta no enorme quintal da minha casa, rodeava aquelas árvores e parecia que eu ia para outra cidade. Meu pai fez um balanço para cada um e assim cada um tinha sua árvores, eu conseguia ficar horas no vai e vem do balancinho sentindo o vento no rosto e minha mente ia criando diversas situações imaginárias, era tão gostoso! Gosto de lembrar do quartinho que tinha no fundo de casa onde brincávamos de escolinha, meus irmãos eram os alunos, e o café da tarde? Nossa! Café com leite e pão com manteiga, sentávamos na beira da porta com os pezinhos pendurados e qualquer coisa era motivo para eu e meus dois irmãos rirmos até quase fazer xixi nas calças! Ai que tempo bom...poucas preocupações...e todos reunidos.
(...)

São doces lembranças do passado, da minha infância...esses registros nos ajudam a crescer e amadurecer e servem também de norte para criarmos nossos filhos, porque eu sempre fico me questionando que tipo de lembrança quero deixar para minha filha... É claro que quero as melhores possíveis!!!

(Cristiane Marino)                                


"
283,"
Meu padrasto mora no meu coração


                                    Meu querido padrasto, podemos não dividir o mesmo sangue, mas ainda assim sinto que herdei de você as minhas maiores qualidades e valores.

Você é como um pai para mim e, por sempre estar ao meu lado quando preciso de um ombro, um conselho, ou uma palavra de incentivo, valorizo muito seu papel na minha vida.

É pelo homem que você é, seu caráter e amor que tem pela nossa família que tenho um lugar especial guardado para você no meu coração.

Agradeço a Deus por você ser meu padrasto! Amo muito você!                                


"
284,"
Cuidar do meu pai com amor


                                    Você cuidou de mim, papai, e agora eu cuido de você com todo amor e dedicação. Força, meu pai!                                


"
285,"
O padrasto maravilhoso que Deus me ofereceu


                                    Todos os dias eu agradeço a Deus por ter me oferecido o melhor padrasto que alguém pode desejar ter na vida. A você eu desejo um dia dos pais maravilhoso e abençoado!

É mesmo uma sorte ter uma pessoa incrível como você ao meu lado para me apoiar e ajudar quando mais preciso. Sinto que nada me falta se estivermos juntos.

Que sensação incrível perceber que além de meu padrasto, você é como um pai para mim, aliás, é meu pai de coração. Tenha um dia lindo igual nosso relacionamento.  


"
286,"
Amo ter a sua amizade, querido padrasto

 


                                    Eu tenho muita sorte por ter um padrasto como você, tão atencioso e que se preocupa tanto comigo. Não tenho palavras para agradecer tudo que já fez por mim e pela minha família.

Espero sempre tê-lo por perto. Você é meu segundo pai e um grande amigo com quem sei que sempre poderei contar. Espero que saiba que valorizo muito a nossa amizade.

Você é muito importante, meu querido padrasto. Amo você!                                


"
287,"
Meu padrasto, uma pessoa muito especial


                                    Neste mundo, ainda existem pessoas bondosas e genuínas. Talvez não tenha reconhecido isso inicialmente, ou simplesmente não tenha manifestado meu reconhecimento, mas você conquistou meu respeito e admiração. Tenho muito orgulho em dizer que meu padrasto é um homem exemplar e um bom amigo.

Pai não é apenas quem contribui para o nascimento de um filho, mas quem sabe cuidar, quem ama de forma incondicional, e está na disposição de dar seu melhor em favor da família que escolhe para ter na sua vida. Você é uma inspiração para mim, uma pessoa muito especial. E tenho um sentimento de profunda gratidão por tudo que tem feito por mim.

Desejo que também sinta a retribuição de todo apoio que dá e que seja muito feliz ao nosso lado. Você já conquistou um lugar especial no meu coração. Tenho certeza que a relação cada vez mais próxima que estamos construindo será recheada de momentos felizes e perdurará por toda eternidade.                                


"
